concept id	name	element file id
FMA55717	lower secondary premolar tooth	FJ1271
FMA55720	upper secondary molar tooth	FJ1261
FMA55720	upper secondary molar tooth	FJ1263
FMA55720	upper secondary molar tooth	FJ1275
FMA55720	upper secondary molar tooth	FJ1276
FMA55721	lower secondary molar tooth	FJ1254
FMA55721	lower secondary molar tooth	FJ1256
FMA55721	lower secondary molar tooth	FJ1268
FMA55721	lower secondary molar tooth	FJ1270
FMA55722	upper central secondary incisor tooth	FJ1265
FMA55722	upper central secondary incisor tooth	FJ1279
FMA55723	lower central secondary incisor tooth	FJ1258
FMA55723	lower central secondary incisor tooth	FJ1272
FMA55724	upper lateral secondary incisor tooth	FJ1266
FMA55724	upper lateral secondary incisor tooth	FJ1280
FMA55725	lower lateral secondary incisor tooth	FJ1259
FMA55725	lower lateral secondary incisor tooth	FJ1273
FMA55798	right upper secondary canine tooth	FJ1281
FMA55799	left upper secondary canine tooth	FJ1267
FMA55801	upper first secondary premolar tooth	FJ1262
FMA55801	upper first secondary premolar tooth	FJ1277
FMA55802	upper second secondary premolar tooth	FJ1264
FMA55802	upper second secondary premolar tooth	FJ1278
FMA55803	lower first secondary premolar tooth	FJ1255
FMA55803	lower first secondary premolar tooth	FJ1269
FMA55804	lower second secondary premolar tooth	FJ1257
FMA55804	lower second secondary premolar tooth	FJ1271
FMA55811	upper first secondary molar tooth	FJ1261
FMA55811	upper first secondary molar tooth	FJ1276
FMA55812	upper second secondary molar tooth	FJ1263
FMA55812	upper second secondary molar tooth	FJ1275
FMA55814	lower first secondary molar tooth	FJ1254
FMA55814	lower first secondary molar tooth	FJ1268
FMA55815	lower second secondary molar tooth	FJ1256
FMA55815	lower second secondary molar tooth	FJ1270
FMA57140	right lower lateral secondary incisor tooth	FJ1273
FMA57141	left lower lateral secondary incisor tooth	FJ1259
FMA57142	right lower central secondary incisor tooth	FJ1272
FMA57143	left lower central secondary incisor tooth	FJ1258
FMA57965	zone of investing fascia	FJ1423
FMA57965	zone of investing fascia	FJ1423M
FMA58071	chamber of eyeball	FJ1282
FMA58071	chamber of eyeball	FJ1332
FMA58078	anterior chamber of eyeball	FJ1282
FMA58078	anterior chamber of eyeball	FJ1332
FMA58081	anterior chamber of right eyeball	FJ1332
FMA58082	anterior chamber of left eyeball	FJ1282
FMA58101	layer of wall of eyeball	FJ1289
FMA58101	layer of wall of eyeball	FJ1317
FMA58101	layer of wall of eyeball	FJ1340
FMA58101	layer of wall of eyeball	FJ1368
FMA58102	fibrous layer of eyeball	FJ1289
FMA58102	fibrous layer of eyeball	FJ1317
FMA58102	fibrous layer of eyeball	FJ1340
FMA58102	fibrous layer of eyeball	FJ1368
FMA58235	iris	FJ1297
FMA58235	iris	FJ1348
FMA58236	right iris	FJ1348
FMA58237	left iris	FJ1297
FMA58238	cornea	FJ1289
FMA58238	cornea	FJ1340
FMA58239	right cornea	FJ1340
FMA58240	left cornea	FJ1289
FMA58241	lens	FJ1305
FMA58241	lens	FJ1356
FMA58242	right lens	FJ1356
FMA58243	left lens	FJ1305
FMA58245	lacrimal canaliculus	FJ1298
FMA58245	lacrimal canaliculus	FJ1349
FMA58269	sclera	FJ1317
FMA58269	sclera	FJ1368
FMA58271	right sclera	FJ1368
FMA58272	left sclera	FJ1317
FMA58274	muscle of trunk	FJ1449M
FMA58274	muscle of trunk	FJ1450
FMA58274	muscle of trunk	FJ1450M
FMA58274	muscle of trunk	FJ1451
FMA58274	muscle of trunk	FJ1451M
FMA58274	muscle of trunk	FJ1452
FMA58274	muscle of trunk	FJ1452M
FMA58274	muscle of trunk	FJ1454
FMA58274	muscle of trunk	FJ1454M
FMA58274	muscle of trunk	FJ1455
FMA58274	muscle of trunk	FJ1455M
FMA58274	muscle of trunk	FJ1461
FMA58274	muscle of trunk	FJ1461M
FMA58274	muscle of trunk	FJ2542
FMA58274	muscle of trunk	FJ2543
FMA58274	muscle of trunk	FJ2547
FMA58274	muscle of trunk	FJ2548
FMA58274	muscle of trunk	FJ3131
FMA58298	choroid	FJ1285
FMA58298	choroid	FJ1286
FMA58298	choroid	FJ1336
FMA58298	choroid	FJ1337
FMA58299	right choroid	FJ1336
FMA58299	right choroid	FJ1337
FMA58300	left choroid	FJ1285
FMA58300	left choroid	FJ1286
FMA58420	zone of investing fascia of free lower limb	FJ1423
FMA58420	zone of investing fascia of free lower limb	FJ1423M
FMA58421	zone of investing fascia of lower limb	FJ1423
FMA58421	zone of investing fascia of lower limb	FJ1423M
FMA58431	corona ciliaris	FJ1287
FMA58431	corona ciliaris	FJ1338
FMA58479	region of ciliary body	FJ1287
FMA58479	region of ciliary body	FJ1338
FMA58483	right corona ciliaris	FJ1338
FMA58484	left corona ciliaris	FJ1287
FMA58599	region of retina	FJ1316
FMA58599	region of retina	FJ1367
FMA58604	optic part of retina	FJ1316
FMA58604	optic part of retina	FJ1367
FMA58607	optic part of right retina	FJ1367
FMA58608	optic part of left retina	FJ1316
FMA58741	zone of investing fascia of thigh	FJ1423
FMA58741	zone of investing fascia of thigh	FJ1423M
FMA58775	zone of fascia lata	FJ1423
FMA58775	zone of fascia lata	FJ1423M
FMA58776	right iliotibial tract	FJ1423
FMA58777	left iliotibial tract	FJ1423M
FMA58817	subdivision of head proper	FJ2811
FMA58827	vitreous body	FJ1331
FMA58827	vitreous body	FJ1382
FMA58828	right vitreous body	FJ1382
FMA58829	left vitreous body	FJ1331
FMA58838	suspensory ligament of lens	FJ1320
FMA58838	suspensory ligament of lens	FJ1371
FMA58839	suspensory ligament of right lens	FJ1371
FMA58840	suspensory ligament of left lens	FJ1320
FMA59086	tarsal plate of eyelid	FJ1324
FMA59086	tarsal plate of eyelid	FJ1328
FMA59086	tarsal plate of eyelid	FJ1375
FMA59086	tarsal plate of eyelid	FJ1379
FMA59087	tarsal plate of upper eyelid	FJ1324
FMA59087	tarsal plate of upper eyelid	FJ1375
FMA59088	tarsal plate of lower eyelid	FJ1328
FMA59088	tarsal plate of lower eyelid	FJ1379
FMA59089	tarsal plate of right lower eyelid	FJ1379
FMA59090	tarsal plate of left lower eyelid	FJ1328
FMA59091	tarsal plate of right upper eyelid	FJ1375
FMA59092	tarsal plate of left upper eyelid	FJ1324
FMA59101	lacrimal gland	FJ1299
FMA59101	lacrimal gland	FJ1350
FMA59102	right lacrimal gland	FJ1350
FMA59103	left lacrimal gland	FJ1299
FMA59402	lacrimal lake	FJ1301
FMA59402	lacrimal lake	FJ1352
FMA59502	nasal cartilage	FJ2554
FMA59502	nasal cartilage	FJ2555
FMA59502	nasal cartilage	FJ2556
FMA59502	nasal cartilage	FJ2557
FMA59502	nasal cartilage	FJ2558
FMA59503	septal nasal cartilage	FJ2557
FMA59504	major alar cartilage	FJ2554
FMA59504	major alar cartilage	FJ2555
FMA59505	right major alar cartilage	FJ2554
FMA59506	left major alar cartilage	FJ2555
FMA59511	lateral nasal cartilage	FJ2556
FMA59511	lateral nasal cartilage	FJ2558
FMA59512	right lateral nasal cartilage	FJ2558
FMA59513	left lateral nasal cartilage	FJ2556
FMA59541	right lacrimal lake	FJ1352
FMA59542	left lacrimal lake	FJ1301
FMA59545	right lacrimal sac	FJ1360
FMA59546	left lacrimal sac	FJ1309
FMA59555	right nasolacrimal duct	FJ1353
FMA59556	left nasolacrimal duct	FJ1302
FMA59582	right lacrimal canaliculus	FJ1349
FMA59583	left lacrimal canaliculus	FJ1298
FMA59762	gingiva	FJ1252
FMA59762	gingiva	FJ1253
FMA59763	gingiva of upper jaw	FJ1252
FMA59764	gingiva of lower jaw	FJ1253
FMA59788	major salivary gland	FJ2765
FMA59788	major salivary gland	FJ2766
FMA59788	major salivary gland	FJ2767
FMA59788	major salivary gland	FJ2768
FMA59791	sublingual gland	FJ2765
FMA59791	sublingual gland	FJ2767
FMA59802	right submandibular gland	FJ2768
FMA59803	left submandibular gland	FJ2766
FMA59804	right sublingual gland	FJ2767
FMA59805	left sublingual gland	FJ2765
FMA59816	lip	FJ2814
FMA61284	neural tree organ	FJ1330
FMA61284	neural tree organ	FJ1381
FMA61708	subdivision of auriculotemporal part of head	FJ2811
FMA61775	physical anatomical entity	FJ1252
FMA61775	physical anatomical entity	FJ1253
FMA61775	physical anatomical entity	FJ1254
FMA61775	physical anatomical entity	FJ1255
FMA61775	physical anatomical entity	FJ1256
FMA61775	physical anatomical entity	FJ1257
FMA61775	physical anatomical entity	FJ1258
FMA61775	physical anatomical entity	FJ1259
FMA61775	physical anatomical entity	FJ1260
FMA61775	physical anatomical entity	FJ1261
FMA61775	physical anatomical entity	FJ1262
FMA61775	physical anatomical entity	FJ1263
FMA61775	physical anatomical entity	FJ1264
FMA61775	physical anatomical entity	FJ1265
FMA61775	physical anatomical entity	FJ1266
FMA61775	physical anatomical entity	FJ1267
FMA61775	physical anatomical entity	FJ1268
FMA61775	physical anatomical entity	FJ1269
FMA61775	physical anatomical entity	FJ1270
FMA61775	physical anatomical entity	FJ1271
FMA61775	physical anatomical entity	FJ1272
FMA61775	physical anatomical entity	FJ1273
FMA61775	physical anatomical entity	FJ1274
FMA61775	physical anatomical entity	FJ1275
FMA61775	physical anatomical entity	FJ1276
FMA61775	physical anatomical entity	FJ1277
FMA61775	physical anatomical entity	FJ1278
FMA61775	physical anatomical entity	FJ1279
FMA61775	physical anatomical entity	FJ1280
FMA61775	physical anatomical entity	FJ1281
FMA61775	physical anatomical entity	FJ1282
FMA61775	physical anatomical entity	FJ1283
FMA61775	physical anatomical entity	FJ1284
FMA61775	physical anatomical entity	FJ1285
FMA61775	physical anatomical entity	FJ1286
FMA61775	physical anatomical entity	FJ1287
FMA61775	physical anatomical entity	FJ1288
FMA61775	physical anatomical entity	FJ1289
FMA61775	physical anatomical entity	FJ1290
FMA61775	physical anatomical entity	FJ1291
FMA61775	physical anatomical entity	FJ1292
FMA61775	physical anatomical entity	FJ1293
FMA61775	physical anatomical entity	FJ1294
FMA61775	physical anatomical entity	FJ1295
FMA61775	physical anatomical entity	FJ1296
FMA61775	physical anatomical entity	FJ1297
FMA61775	physical anatomical entity	FJ1298
FMA61775	physical anatomical entity	FJ1299
FMA61775	physical anatomical entity	FJ1300
FMA61775	physical anatomical entity	FJ1301
FMA61775	physical anatomical entity	FJ1302
FMA61775	physical anatomical entity	FJ1304
FMA61775	physical anatomical entity	FJ1305
FMA61775	physical anatomical entity	FJ1306
FMA61775	physical anatomical entity	FJ1308
FMA61775	physical anatomical entity	FJ1309
FMA61775	physical anatomical entity	FJ1310
FMA61775	physical anatomical entity	FJ1311
FMA61775	physical anatomical entity	FJ1312
FMA61775	physical anatomical entity	FJ1313
FMA61775	physical anatomical entity	FJ1315
FMA61775	physical anatomical entity	FJ1316
FMA61775	physical anatomical entity	FJ1317
FMA61775	physical anatomical entity	FJ1318
FMA61775	physical anatomical entity	FJ1319
FMA61775	physical anatomical entity	FJ1320
FMA61775	physical anatomical entity	FJ1321
FMA61775	physical anatomical entity	FJ1322
FMA61775	physical anatomical entity	FJ1323
FMA61775	physical anatomical entity	FJ1324
FMA61775	physical anatomical entity	FJ1325
FMA61775	physical anatomical entity	FJ1326
FMA61775	physical anatomical entity	FJ1328
FMA61775	physical anatomical entity	FJ1329
FMA61775	physical anatomical entity	FJ1330
FMA61775	physical anatomical entity	FJ1331
FMA61775	physical anatomical entity	FJ1332
FMA61775	physical anatomical entity	FJ1333
FMA61775	physical anatomical entity	FJ1334
FMA61775	physical anatomical entity	FJ1335
FMA61775	physical anatomical entity	FJ1336
FMA61775	physical anatomical entity	FJ1337
FMA61775	physical anatomical entity	FJ1338
FMA61775	physical anatomical entity	FJ1339
FMA61775	physical anatomical entity	FJ1340
FMA61775	physical anatomical entity	FJ1341
FMA61775	physical anatomical entity	FJ1342
FMA61775	physical anatomical entity	FJ1343
FMA61775	physical anatomical entity	FJ1344
FMA61775	physical anatomical entity	FJ1345
FMA61775	physical anatomical entity	FJ1346
FMA61775	physical anatomical entity	FJ1347
FMA61775	physical anatomical entity	FJ1348
FMA61775	physical anatomical entity	FJ1349
FMA61775	physical anatomical entity	FJ1350
FMA61775	physical anatomical entity	FJ1351
FMA61775	physical anatomical entity	FJ1352
FMA61775	physical anatomical entity	FJ1353
FMA61775	physical anatomical entity	FJ1355
FMA61775	physical anatomical entity	FJ1356
FMA61775	physical anatomical entity	FJ1357
FMA61775	physical anatomical entity	FJ1359
FMA61775	physical anatomical entity	FJ1360
FMA61775	physical anatomical entity	FJ1361
FMA61775	physical anatomical entity	FJ1362
FMA61775	physical anatomical entity	FJ1363
FMA61775	physical anatomical entity	FJ1364
FMA61775	physical anatomical entity	FJ1366
FMA61775	physical anatomical entity	FJ1367
FMA61775	physical anatomical entity	FJ1368
FMA61775	physical anatomical entity	FJ1369
FMA61775	physical anatomical entity	FJ1370
FMA61775	physical anatomical entity	FJ1371
FMA61775	physical anatomical entity	FJ1372
FMA61775	physical anatomical entity	FJ1373
FMA61775	physical anatomical entity	FJ1374
FMA61775	physical anatomical entity	FJ1375
FMA61775	physical anatomical entity	FJ1376
FMA61775	physical anatomical entity	FJ1377
FMA61775	physical anatomical entity	FJ1379
FMA61775	physical anatomical entity	FJ1380
FMA61775	physical anatomical entity	FJ1381
FMA61775	physical anatomical entity	FJ1382
FMA61775	physical anatomical entity	FJ1383
FMA61775	physical anatomical entity	FJ1383M
FMA61775	physical anatomical entity	FJ1384
FMA61775	physical anatomical entity	FJ1384M
FMA61775	physical anatomical entity	FJ1385
FMA61775	physical anatomical entity	FJ1385M
FMA61775	physical anatomical entity	FJ1386
FMA61775	physical anatomical entity	FJ1386M
FMA61775	physical anatomical entity	FJ1387
FMA61775	physical anatomical entity	FJ1387M
FMA61775	physical anatomical entity	FJ1388
FMA61775	physical anatomical entity	FJ1388M
FMA61775	physical anatomical entity	FJ1389
FMA61775	physical anatomical entity	FJ1389M
FMA61775	physical anatomical entity	FJ1390
FMA61775	physical anatomical entity	FJ1390M
FMA61775	physical anatomical entity	FJ1391
FMA61775	physical anatomical entity	FJ1391M
FMA61775	physical anatomical entity	FJ1392
FMA61775	physical anatomical entity	FJ1392M
FMA61775	physical anatomical entity	FJ1393
FMA61775	physical anatomical entity	FJ1393M
FMA61775	physical anatomical entity	FJ1394
FMA61775	physical anatomical entity	FJ1394M
FMA61775	physical anatomical entity	FJ1395
FMA61775	physical anatomical entity	FJ1395M
FMA61775	physical anatomical entity	FJ1396
FMA61775	physical anatomical entity	FJ1396M
FMA61775	physical anatomical entity	FJ1397
FMA61775	physical anatomical entity	FJ1397M
FMA61775	physical anatomical entity	FJ1398
FMA61775	physical anatomical entity	FJ1398M
FMA61775	physical anatomical entity	FJ1399
FMA61775	physical anatomical entity	FJ1399M
FMA61775	physical anatomical entity	FJ1400
FMA61775	physical anatomical entity	FJ1400M
FMA61775	physical anatomical entity	FJ1401
FMA61775	physical anatomical entity	FJ1401M
FMA61775	physical anatomical entity	FJ1402
FMA61775	physical anatomical entity	FJ1402M
FMA61775	physical anatomical entity	FJ1403
FMA61775	physical anatomical entity	FJ1403M
FMA61775	physical anatomical entity	FJ1404
FMA61775	physical anatomical entity	FJ1404M
FMA61775	physical anatomical entity	FJ1405
FMA61775	physical anatomical entity	FJ1405M
FMA61775	physical anatomical entity	FJ1406
FMA61775	physical anatomical entity	FJ1406M
FMA61775	physical anatomical entity	FJ1407
FMA61775	physical anatomical entity	FJ1407M
FMA61775	physical anatomical entity	FJ1408
FMA61775	physical anatomical entity	FJ1408M
FMA61775	physical anatomical entity	FJ1409
FMA61775	physical anatomical entity	FJ1409M
FMA61775	physical anatomical entity	FJ1410
FMA61775	physical anatomical entity	FJ1410M
FMA61775	physical anatomical entity	FJ1411
FMA61775	physical anatomical entity	FJ1411M
FMA61775	physical anatomical entity	FJ1412
FMA61775	physical anatomical entity	FJ1412M
FMA61775	physical anatomical entity	FJ1413
FMA61775	physical anatomical entity	FJ1413M
FMA61775	physical anatomical entity	FJ1414
FMA61775	physical anatomical entity	FJ1414M
FMA61775	physical anatomical entity	FJ1415
FMA61775	physical anatomical entity	FJ1415M
FMA61775	physical anatomical entity	FJ1416
FMA61775	physical anatomical entity	FJ1416M
FMA61775	physical anatomical entity	FJ1417
FMA61775	physical anatomical entity	FJ1417M
FMA61775	physical anatomical entity	FJ1418
FMA61775	physical anatomical entity	FJ1418M
FMA61775	physical anatomical entity	FJ1419
FMA61775	physical anatomical entity	FJ1419M
FMA61775	physical anatomical entity	FJ1420
FMA61775	physical anatomical entity	FJ1420M
FMA61775	physical anatomical entity	FJ1421
FMA61775	physical anatomical entity	FJ1421M
FMA61775	physical anatomical entity	FJ1422
FMA61775	physical anatomical entity	FJ1422M
FMA61775	physical anatomical entity	FJ1423
FMA61775	physical anatomical entity	FJ1423M
FMA61775	physical anatomical entity	FJ1424
FMA61775	physical anatomical entity	FJ1424M
FMA61775	physical anatomical entity	FJ1425
FMA61775	physical anatomical entity	FJ1425M
FMA61775	physical anatomical entity	FJ1426
FMA61775	physical anatomical entity	FJ1426M
FMA61775	physical anatomical entity	FJ1427
FMA61775	physical anatomical entity	FJ1427M
FMA61775	physical anatomical entity	FJ1428
FMA61775	physical anatomical entity	FJ1428M
FMA61775	physical anatomical entity	FJ1429
FMA61775	physical anatomical entity	FJ1429M
FMA61775	physical anatomical entity	FJ1430
FMA61775	physical anatomical entity	FJ1430M
FMA61775	physical anatomical entity	FJ1431
FMA61775	physical anatomical entity	FJ1431M
FMA61775	physical anatomical entity	FJ1432
FMA61775	physical anatomical entity	FJ1432M
FMA61775	physical anatomical entity	FJ1433
FMA61775	physical anatomical entity	FJ1433M
FMA61775	physical anatomical entity	FJ1434
FMA61775	physical anatomical entity	FJ1434M
FMA61775	physical anatomical entity	FJ1435
FMA61775	physical anatomical entity	FJ1435M
FMA61775	physical anatomical entity	FJ1436
FMA61775	physical anatomical entity	FJ1436M
FMA61775	physical anatomical entity	FJ1437
FMA61775	physical anatomical entity	FJ1437M
FMA61775	physical anatomical entity	FJ1438
FMA61775	physical anatomical entity	FJ1438M
FMA61775	physical anatomical entity	FJ1439
FMA61775	physical anatomical entity	FJ1439M
FMA61775	physical anatomical entity	FJ1440
FMA61775	physical anatomical entity	FJ1440M
FMA61775	physical anatomical entity	FJ1441
FMA61775	physical anatomical entity	FJ1441M
FMA61775	physical anatomical entity	FJ1442
FMA61775	physical anatomical entity	FJ1442M
FMA61775	physical anatomical entity	FJ1443
FMA61775	physical anatomical entity	FJ1443M
FMA61775	physical anatomical entity	FJ1444
FMA61775	physical anatomical entity	FJ1444M
FMA61775	physical anatomical entity	FJ1445
FMA61775	physical anatomical entity	FJ1445M
FMA61775	physical anatomical entity	FJ1446
FMA61775	physical anatomical entity	FJ1446M
FMA61775	physical anatomical entity	FJ1447
FMA61775	physical anatomical entity	FJ1447M
FMA61775	physical anatomical entity	FJ1448
FMA61775	physical anatomical entity	FJ1449M
FMA61775	physical anatomical entity	FJ1450
FMA61775	physical anatomical entity	FJ1450M
FMA61775	physical anatomical entity	FJ1451
FMA61775	physical anatomical entity	FJ1451M
FMA61775	physical anatomical entity	FJ1452
FMA61775	physical anatomical entity	FJ1452M
FMA61775	physical anatomical entity	FJ1453M
FMA61775	physical anatomical entity	FJ1454
FMA61775	physical anatomical entity	FJ1454M
FMA61775	physical anatomical entity	FJ1455
FMA61775	physical anatomical entity	FJ1455M
FMA61775	physical anatomical entity	FJ1456
FMA61775	physical anatomical entity	FJ1456M
FMA61775	physical anatomical entity	FJ1457M
FMA61775	physical anatomical entity	FJ1458M
FMA61775	physical anatomical entity	FJ1459
FMA61775	physical anatomical entity	FJ1459M
FMA61775	physical anatomical entity	FJ1460
FMA61775	physical anatomical entity	FJ1460M
FMA61775	physical anatomical entity	FJ1461
FMA61775	physical anatomical entity	FJ1461M
FMA61775	physical anatomical entity	FJ1462
FMA61775	physical anatomical entity	FJ1462M
FMA61775	physical anatomical entity	FJ1463
FMA61775	physical anatomical entity	FJ1463M
FMA61775	physical anatomical entity	FJ1464
FMA61775	physical anatomical entity	FJ1464M
FMA61775	physical anatomical entity	FJ1465
FMA61775	physical anatomical entity	FJ1465M
FMA61775	physical anatomical entity	FJ1466
FMA61775	physical anatomical entity	FJ1466M
FMA61775	physical anatomical entity	FJ1467
FMA61775	physical anatomical entity	FJ1467M
FMA61775	physical anatomical entity	FJ1468
FMA61775	physical anatomical entity	FJ1468M
FMA61775	physical anatomical entity	FJ1469
FMA61775	physical anatomical entity	FJ1469M
FMA61775	physical anatomical entity	FJ1470
FMA61775	physical anatomical entity	FJ1470M
FMA61775	physical anatomical entity	FJ1471
FMA61775	physical anatomical entity	FJ1471M
FMA61775	physical anatomical entity	FJ1472
FMA61775	physical anatomical entity	FJ1472M
FMA61775	physical anatomical entity	FJ1473
FMA61775	physical anatomical entity	FJ1473M
FMA61775	physical anatomical entity	FJ1474
FMA61775	physical anatomical entity	FJ1474M
FMA61775	physical anatomical entity	FJ1475
FMA61775	physical anatomical entity	FJ1475M
FMA61775	physical anatomical entity	FJ1476
FMA61775	physical anatomical entity	FJ1476M
FMA61775	physical anatomical entity	FJ1477
FMA61775	physical anatomical entity	FJ1477M
FMA61775	physical anatomical entity	FJ1478
FMA61775	physical anatomical entity	FJ1478M
FMA61775	physical anatomical entity	FJ1479
FMA61775	physical anatomical entity	FJ1479M
FMA61775	physical anatomical entity	FJ1480
FMA61775	physical anatomical entity	FJ1480M
FMA61775	physical anatomical entity	FJ1481
FMA61775	physical anatomical entity	FJ1481M
FMA61775	physical anatomical entity	FJ1482
FMA61775	physical anatomical entity	FJ1482M
FMA61775	physical anatomical entity	FJ1483
FMA61775	physical anatomical entity	FJ1483M
FMA61775	physical anatomical entity	FJ1484
FMA61775	physical anatomical entity	FJ1484M
FMA61775	physical anatomical entity	FJ1485
FMA61775	physical anatomical entity	FJ1485M
FMA61775	physical anatomical entity	FJ1486
FMA61775	physical anatomical entity	FJ1486M
FMA61775	physical anatomical entity	FJ1487
FMA61775	physical anatomical entity	FJ1487M
FMA61775	physical anatomical entity	FJ1488
FMA61775	physical anatomical entity	FJ1488M
FMA61775	physical anatomical entity	FJ1489
FMA61775	physical anatomical entity	FJ1489M
FMA61775	physical anatomical entity	FJ1490
FMA61775	physical anatomical entity	FJ1490M
FMA61775	physical anatomical entity	FJ1491
FMA61775	physical anatomical entity	FJ1491M
FMA61775	physical anatomical entity	FJ1492
FMA61775	physical anatomical entity	FJ1492M
FMA61775	physical anatomical entity	FJ1493
FMA61775	physical anatomical entity	FJ1493M
FMA61775	physical anatomical entity	FJ1494
FMA61775	physical anatomical entity	FJ1494M
FMA61775	physical anatomical entity	FJ1495
FMA61775	physical anatomical entity	FJ1495M
FMA61775	physical anatomical entity	FJ1496
FMA61775	physical anatomical entity	FJ1496M
FMA61775	physical anatomical entity	FJ1497
FMA61775	physical anatomical entity	FJ1497M
FMA61775	physical anatomical entity	FJ1498
FMA61775	physical anatomical entity	FJ1498M
FMA61775	physical anatomical entity	FJ1499
FMA61775	physical anatomical entity	FJ1499M
FMA61775	physical anatomical entity	FJ1500
FMA61775	physical anatomical entity	FJ1500M
FMA61775	physical anatomical entity	FJ1501
FMA61775	physical anatomical entity	FJ1501M
FMA61775	physical anatomical entity	FJ1502
FMA61775	physical anatomical entity	FJ1502M
FMA61775	physical anatomical entity	FJ1503
FMA61775	physical anatomical entity	FJ1503M
FMA61775	physical anatomical entity	FJ1504
FMA61775	physical anatomical entity	FJ1504M
FMA61775	physical anatomical entity	FJ1505
FMA61775	physical anatomical entity	FJ1505M
FMA61775	physical anatomical entity	FJ1506
FMA61775	physical anatomical entity	FJ1506M
FMA61775	physical anatomical entity	FJ1507
FMA61775	physical anatomical entity	FJ1507M
FMA61775	physical anatomical entity	FJ1508
FMA61775	physical anatomical entity	FJ1508M
FMA61775	physical anatomical entity	FJ1509
FMA61775	physical anatomical entity	FJ1509M
FMA61775	physical anatomical entity	FJ1510
FMA61775	physical anatomical entity	FJ1510M
FMA61775	physical anatomical entity	FJ1511
FMA61775	physical anatomical entity	FJ1511M
FMA61775	physical anatomical entity	FJ1512
FMA61775	physical anatomical entity	FJ1512M
FMA61775	physical anatomical entity	FJ1513
FMA61775	physical anatomical entity	FJ1513M
FMA61775	physical anatomical entity	FJ1514
FMA61775	physical anatomical entity	FJ1514M
FMA61775	physical anatomical entity	FJ1515
FMA61775	physical anatomical entity	FJ1515M
FMA61775	physical anatomical entity	FJ1516
FMA61775	physical anatomical entity	FJ1516M
FMA61775	physical anatomical entity	FJ1517
FMA61775	physical anatomical entity	FJ1517M
FMA61775	physical anatomical entity	FJ1518
FMA61775	physical anatomical entity	FJ1518M
FMA61775	physical anatomical entity	FJ1520
FMA61775	physical anatomical entity	FJ1520M
FMA61775	physical anatomical entity	FJ1521
FMA61775	physical anatomical entity	FJ1521M
FMA61775	physical anatomical entity	FJ1522
FMA61775	physical anatomical entity	FJ1522M
FMA61775	physical anatomical entity	FJ1524
FMA61775	physical anatomical entity	FJ1524M
FMA61775	physical anatomical entity	FJ1525
FMA61775	physical anatomical entity	FJ1525M
FMA61775	physical anatomical entity	FJ1526
FMA61775	physical anatomical entity	FJ1526M
FMA61775	physical anatomical entity	FJ1527
FMA61775	physical anatomical entity	FJ1527M
FMA61775	physical anatomical entity	FJ1528
FMA61775	physical anatomical entity	FJ1528M
FMA61775	physical anatomical entity	FJ1532
FMA61775	physical anatomical entity	FJ1532M
FMA61775	physical anatomical entity	FJ1533
FMA61775	physical anatomical entity	FJ1533M
FMA61775	physical anatomical entity	FJ1534
FMA61775	physical anatomical entity	FJ1534M
FMA61775	physical anatomical entity	FJ1535
FMA61775	physical anatomical entity	FJ1535M
FMA61775	physical anatomical entity	FJ1536
FMA61775	physical anatomical entity	FJ1536M
FMA61775	physical anatomical entity	FJ1537
FMA61775	physical anatomical entity	FJ1537M
FMA61775	physical anatomical entity	FJ1538
FMA61775	physical anatomical entity	FJ1538M
FMA61775	physical anatomical entity	FJ1539
FMA61775	physical anatomical entity	FJ1539M
FMA61775	physical anatomical entity	FJ1540
FMA61775	physical anatomical entity	FJ1540M
FMA61775	physical anatomical entity	FJ1541
FMA61775	physical anatomical entity	FJ1541M
FMA61775	physical anatomical entity	FJ1542
FMA61775	physical anatomical entity	FJ1542M
FMA61775	physical anatomical entity	FJ1543
FMA61775	physical anatomical entity	FJ1543M
FMA61775	physical anatomical entity	FJ1544
FMA61775	physical anatomical entity	FJ1544M
FMA61775	physical anatomical entity	FJ1545
FMA61775	physical anatomical entity	FJ1545M
FMA61775	physical anatomical entity	FJ1546
FMA61775	physical anatomical entity	FJ1546M
FMA61775	physical anatomical entity	FJ1547
FMA61775	physical anatomical entity	FJ1547M
FMA61775	physical anatomical entity	FJ1548
FMA61775	physical anatomical entity	FJ1548M
FMA61775	physical anatomical entity	FJ1549
FMA61775	physical anatomical entity	FJ1549M
FMA61775	physical anatomical entity	FJ1550
FMA61775	physical anatomical entity	FJ1550M
FMA61775	physical anatomical entity	FJ1551
FMA61775	physical anatomical entity	FJ1551M
FMA61775	physical anatomical entity	FJ1552
FMA61775	physical anatomical entity	FJ1552M
FMA61775	physical anatomical entity	FJ1553
FMA61775	physical anatomical entity	FJ1553M
FMA61775	physical anatomical entity	FJ1554
FMA61775	physical anatomical entity	FJ1554M
FMA61775	physical anatomical entity	FJ1555
FMA61775	physical anatomical entity	FJ1556
FMA61775	physical anatomical entity	FJ1557
FMA61775	physical anatomical entity	FJ1558
FMA61775	physical anatomical entity	FJ1559
FMA61775	physical anatomical entity	FJ1560
FMA61775	physical anatomical entity	FJ1561
FMA61775	physical anatomical entity	FJ1562
FMA61775	physical anatomical entity	FJ1563
FMA61775	physical anatomical entity	FJ1564
FMA61775	physical anatomical entity	FJ1565
FMA61775	physical anatomical entity	FJ1566
